season,snapshot_date,team_id,team,team_abbr,games_played,wins,losses,wl_ratio,gf,ga,gf_pg,ga_pg,gpg_diff,sf_pg,shot_pct,pts,fo_pct,pp,ppg,pp_pct,pk,pkga,pk_pct,st_pct,p,pim,unf_errors,off,def,goal,grit,balance,pyth_win_pct,pyth_wins,wins_above_expected,team_abbr_canon,division,conference,source_file
2024,11/15/2025,28,Los Angeles Kings,NA,18,9,5,1.8,54,52,3,2.89,0.11,29.5,10.17,22,48.8,56,9,16.1,63,14,77.8,93.9,66,147,2.791,41.92,50.8,52.82,36.15,45.42,0.52,9.34,-0.34,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,25,Minnesota Wild,NA,18,7,7,1,51,59,2.83,3.28,-0.45,28.5,9.94,18,47.5,66,19,28.8,40,11,72.5,101.3,47,119,2.587,49.67,42.61,44.53,43.2,45,0.43,7.68,-0.68,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,14,Montreal Canadiens,NA,17,10,5,2,58,58,3.41,3.41,0,24.65,13.84,22,51,49,12,24.5,58,12,79.3,103.8,75,176,3.384,60.47,42.49,37.38,54.5,48.71,0.5,8.5,1.5,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,18,Nashville Predators,NA,19,6,9,0.67,49,66,2.58,3.47,-0.89,27.32,9.44,16,52,58,10,17.2,59,11,81.4,98.6,72,153,2.962,28.33,44.59,39.06,39.33,37.83,0.36,6.76,-0.76,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,7,New Jersey Devils,NA,17,12,4,3,58,50,3.41,2.94,0.47,29.41,11.6,25,48.8,44,11,25,52,8,84.6,109.6,55,118,2.515,62.42,67.88,60.1,47.24,59.41,0.57,9.75,2.25,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,8,New York Islanders,NA,18,10,6,1.67,60,56,3.33,3.11,0.22,28.83,11.56,22,53,60,10,16.7,62,12,80.6,97.3,77,193,3.369,52.33,47.08,48.64,54.85,50.73,0.53,9.61,0.39,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,9,New York Rangers,NA,18,9,7,1.29,48,45,2.67,2.5,0.17,27.67,9.64,20,54,46,7,15.2,49,9,81.6,96.8,57,126,2.379,28.93,71.15,74.08,64.38,59.64,0.53,9.59,-0.59,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,13,Ottawa Senators,NA,18,9,5,1.8,64,64,3.56,3.56,0,27.11,13.11,22,58.5,58,14,24.1,51,17,66.7,90.8,72,169,3.26,65.84,20.32,25.36,64.89,44.1,0.5,9,0,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,6,Philadelphia Flyers,NA,17,9,5,1.8,50,46,2.94,2.71,0.23,24.94,11.79,21,47.8,50,10,20,54,6,88.9,108.9,76,210,3.542,40.97,66.76,71.29,64.1,60.78,0.54,9.19,-0.19,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,10,Pittsburgh Penguins,NA,18,9,5,1.8,57,47,3.17,2.61,0.56,27.67,11.45,22,49.4,44,15,34.1,52,8,84.6,118.7,62,162,2.811,62.5,71.63,72,23.54,57.41,0.6,10.73,-1.73,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,26,San Jose Sharks,NA,18,8,7,1.14,55,58,3.06,3.22,-0.16,24.11,12.67,19,47.8,58,11,19,60,14,76.7,95.7,66,146,2.879,43.85,45.16,41.69,43.83,43.63,0.47,8.54,-0.54,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,143,Seattle Kraken,NA,17,8,4,2,45,47,2.65,2.76,-0.11,24.65,10.74,21,44.6,51,10,19.6,46,14,69.6,89.2,54,133,2.642,31.1,48.95,55.87,35.16,42.77,0.48,8.15,-0.15,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,17,St. Louis Blues,NA,18,6,8,0.75,52,69,2.89,3.83,-0.94,25.72,11.23,16,50.5,46,11,23.9,45,13,71.1,95,56,128,2.92,43,21.93,22.74,63.32,37.75,0.36,6.53,-0.53,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,1,Tampa Bay Lightning,NA,16,8,6,1.33,49,48,3.06,3,0.06,26.88,11.4,18,44.8,53,9,17,51,6,88.2,105.2,73,171,3.311,43.15,62.61,60.87,51.63,54.56,0.51,8.16,-0.16,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,12,Toronto Maple Leafs,NA,18,8,8,1,65,69,3.61,3.83,-0.22,27.44,13.16,18,55.8,47,8,17,55,12,78.2,95.2,66,141,3.076,59.81,27.81,24.36,64.31,44.07,0.47,8.47,-0.47,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,30,Utah Mammoth,NA,18,10,7,1.43,58,55,3.22,3.06,0.16,29.78,10.82,21,47.4,57,9,15.8,49,9,81.6,97.4,66,162,2.977,48.56,57.44,55.2,27.79,47.25,0.53,9.46,0.54,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,21,Vancouver Canucks,NA,19,8,9,0.89,56,67,2.95,3.53,-0.58,27,10.92,18,46,59,12,20.3,62,21,66.1,86.4,72,158,3.045,42.81,22.08,21.68,60.96,36.88,0.41,7.81,0.19,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,142,Vegas Golden Knights,NA,16,7,4,1.75,51,48,3.19,3,0.19,29.62,10.76,19,54.3,58,12,20.7,45,10,77.8,98.5,55,127,2.771,52.98,49.93,53.57,47.41,50.97,0.53,8.49,-1.49,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,5,Washington Capitals,NA,17,8,8,1,49,44,2.88,2.59,0.29,29.88,9.65,17,48.5,54,8,14.8,56,15,73.2,88,74,179,3.129,37.41,51.88,59.89,53.15,50.58,0.55,9.4,-1.4,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/15/2025,2,Winnipeg Jets,NA,17,10,7,1.43,55,47,3.24,2.76,0.48,27.12,11.93,20,53.2,57,13,22.8,66,10,84.8,107.6,74,172,3.074,54.74,68.54,62.74,59.36,61.34,0.58,9.85,0.15,NA,NA,NA,nhl_team_stats_20251115.csv
2024,11/16/2025,29,Anaheim Ducks,NA,18,11,6,1.83,67,58,3.72,3.22,0.5,30.22,12.32,23,46.7,66,14,21.2,66,15,77.3,98.5,81,203,3.497,71.9,42.32,38.22,68.56,55.25,0.57,10.29,0.71,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,11,Boston Bruins,NA,20,12,8,1.5,68,66,3.4,3.3,0.1,26.8,12.69,24,52.8,67,17,25.4,78,14,82.1,107.5,103,234,3.652,64.07,39.55,39.68,71.7,53.75,0.51,10.3,1.7,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,15,Buffalo Sabres,NA,18,6,8,0.75,51,64,2.83,3.56,-0.73,27.83,10.18,16,42.1,56,9,16.1,57,6,89.5,105.6,77,200,3.621,36.19,47.89,42.36,58.38,46.2,0.39,6.97,-0.97,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,23,Calgary Flames,NA,20,5,12,0.42,43,60,2.15,3,-0.85,29.85,7.2,13,48.4,67,8,11.9,66,15,77.3,89.2,85,210,3.282,12.07,45.22,48.34,59.42,41.26,0.34,6.79,-1.79,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,3,Carolina Hurricanes,NA,18,12,5,2.4,67,53,3.72,2.94,0.78,33.67,11.06,25,49.9,52,7,13.5,58,12,79.3,92.8,74,164,2.965,65.46,53.83,53.01,47.33,54.91,0.62,11.08,0.92,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,20,Chicago Blackhawks,NA,18,9,5,1.8,59,46,3.28,2.56,0.72,25.28,12.97,22,46.7,52,13,25,66,10,84.8,109.8,81,191,3.1,58.59,73.01,69.47,44.41,61.37,0.62,11.19,-2.19,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,22,Colorado Avalanche,NA,18,12,1,12,74,44,4.11,2.44,1.67,34.06,12.07,29,50.4,69,12,17.4,58,7,87.9,105.3,68,145,2.57,82.44,79.57,78.8,30.94,67.94,0.74,13.31,-1.31,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,19,Columbus Blue Jackets,NA,18,9,7,1.29,56,56,3.11,3.11,0,31.33,9.93,20,52.3,43,7,16.3,48,13,72.9,89.2,62,153,2.908,47.13,40.62,45.47,40.63,43.46,0.5,9,0,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,27,Dallas Stars,NA,19,12,4,3,64,53,3.37,2.79,0.58,25.89,13.01,27,53.1,66,22,33.3,57,14,75.4,108.7,65,149,2.679,71.2,49.71,55.92,44.15,55.24,0.59,11.27,0.73,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,16,Detroit Red Wings,NA,18,10,7,1.43,56,59,3.11,3.28,-0.17,29.33,10.61,21,52.2,62,13,21,52,9,82.7,103.7,63,148,2.954,51.55,45.24,46.66,33.06,44.13,0.47,8.52,1.48,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,24,Edmonton Oilers,NA,20,9,7,1.29,62,68,3.1,3.4,-0.3,28.2,10.99,22,52.7,51,16,31.4,52,9,82.7,114.1,58,119,2.542,59.5,45.83,44.14,21.33,42.7,0.45,9.08,-0.08,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,4,Florida Panthers,NA,18,9,8,1.12,50,53,2.78,2.94,-0.16,27.83,9.98,19,48.2,70,14,20,63,13,79.4,99.4,79,175,3.089,39.41,53.1,51.26,82.76,56.63,0.47,8.5,0.5,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,28,Los Angeles Kings,NA,19,10,5,2,55,52,2.89,2.74,0.15,28.89,10.02,24,48.6,58,9,15.5,65,14,78.5,94,68,151,2.684,38.22,55.46,57.62,34.85,46.54,0.53,10.01,-0.01,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,25,Minnesota Wild,NA,19,8,7,1.14,53,59,2.79,3.11,-0.32,28.58,9.76,20,48,73,19,26,42,11,73.8,99.8,49,123,2.491,46.57,47.34,49.97,42,46.47,0.45,8.47,-0.47,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,14,Montreal Canadiens,NA,18,10,6,1.67,60,61,3.33,3.39,-0.06,24.83,13.42,22,50.4,56,12,21.4,63,13,79.4,100.8,85,202,3.55,56.98,40.56,35.92,62.57,49.01,0.49,8.84,1.16,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,18,Nashville Predators,NA,19,6,9,0.67,49,66,2.58,3.47,-0.89,27.32,9.44,16,52,58,10,17.2,59,11,81.4,98.6,72,153,2.962,28.71,43.33,37.7,39.62,37.34,0.36,6.76,-0.76,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,7,New Jersey Devils,NA,18,13,4,3.25,61,52,3.39,2.89,0.5,29.5,11.49,27,48.9,47,12,25.5,53,8,84.9,110.4,56,120,2.44,63.88,69.37,61.71,43.85,59.7,0.58,10.42,2.58,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,8,New York Islanders,NA,18,10,6,1.67,60,56,3.33,3.11,0.22,28.83,11.56,22,53,60,10,16.7,62,12,80.6,97.3,77,193,3.369,53.73,46,47.21,54.4,50.34,0.53,9.61,0.39,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,9,New York Rangers,NA,19,10,7,1.43,50,46,2.63,2.42,0.21,27.89,9.43,22,53.6,48,8,16.7,51,10,80.4,97.1,61,135,2.367,29.71,70.96,75.16,65.81,60.41,0.54,10.29,-0.29,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,13,Ottawa Senators,NA,19,9,6,1.5,64,65,3.37,3.42,-0.05,26.58,12.67,22,58.3,60,14,23.3,53,17,67.9,91.2,75,175,3.168,60.56,23.63,29.46,63.05,44.18,0.49,9.36,-0.36,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,6,Philadelphia Flyers,NA,18,9,6,1.5,51,51,2.83,2.83,0,24.72,11.46,21,48.1,51,10,19.6,56,7,87.5,107.1,78,214,3.495,37.84,62.29,65.5,64.37,57.5,0.5,9,0,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,10,Pittsburgh Penguins,NA,18,9,5,1.8,57,47,3.17,2.61,0.56,27.67,11.45,22,49.4,44,15,34.1,52,8,84.6,118.7,62,162,2.811,63.89,71.09,71.26,24.19,57.61,0.6,10.73,-1.73,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,26,San Jose Sharks,NA,19,8,8,1,56,62,2.95,3.26,-0.31,24.21,12.17,19,48.2,64,12,18.8,62,14,77.4,96.2,68,150,2.851,41.52,43.81,39.89,42.71,41.98,0.45,8.55,-0.55,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,143,Seattle Kraken,NA,18,9,4,2.25,49,48,2.72,2.67,0.05,24.56,11.09,23,44.6,53,10,18.9,52,15,71.2,90.1,60,145,2.651,33.48,51.42,56.97,34.48,44.09,0.51,9.17,-0.17,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,17,St. Louis Blues,NA,19,6,9,0.67,53,73,2.79,3.84,-1.05,25.58,10.91,16,50.5,48,11,22.9,48,14,70.8,93.7,58,134,2.912,39.65,18.88,20.11,62.42,35.27,0.35,6.56,-0.56,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,1,Tampa Bay Lightning,NA,17,9,6,1.5,52,49,3.06,2.88,0.18,26.47,11.56,20,44.7,57,9,15.8,56,7,87.5,103.3,80,187,3.325,42.88,64.51,63.08,54.11,56.15,0.53,9.01,-0.01,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,12,Toronto Maple Leafs,NA,19,8,9,0.89,67,72,3.53,3.79,-0.26,27.74,12.71,18,56.1,50,8,16,57,12,78.9,94.9,68,145,3.018,58.21,28.78,25.13,63.95,44.02,0.46,8.83,-0.83,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,30,Utah Mammoth,NA,18,10,7,1.43,58,55,3.22,3.06,0.16,29.78,10.82,21,47.4,57,9,15.8,49,9,81.6,97.4,66,162,2.977,49.71,56.38,54.16,28.29,47.14,0.53,9.46,0.54,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,21,Vancouver Canucks,NA,19,8,9,0.89,56,67,2.95,3.53,-0.58,27,10.92,18,46,59,12,20.3,62,21,66.1,86.4,72,158,3.045,43.81,19.17,19.09,60.6,35.67,0.41,7.81,0.19,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,142,Vegas Golden Knights,NA,17,8,4,2,55,49,3.24,2.88,0.36,29.82,10.85,21,54.1,61,13,21.3,47,10,78.7,100,57,131,2.674,56.44,53.9,57.53,43.43,52.82,0.56,9.5,-1.5,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,5,Washington Capitals,NA,18,8,8,1,51,46,2.83,2.56,0.27,29.94,9.46,18,48.5,55,8,14.5,59,16,72.9,87.4,77,185,3.064,36.09,51.31,58.98,53.21,49.89,0.55,9.9,-1.9,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/16/2025,2,Winnipeg Jets,NA,18,11,7,1.57,59,50,3.28,2.78,0.5,26.89,12.19,22,53,58,14,24.1,69,11,84.1,108.2,78,188,3.148,58.61,65.93,60.22,59.42,61.04,0.58,10.48,0.52,NA,NA,NA,nhl_team_stats_20251116.csv
2024,11/17/2025,29,Anaheim Ducks,NA,18,11,6,1.83,67,58,3.72,3.22,0.5,30.22,12.32,23,46.7,66,14,21.2,66,15,77.3,98.5,81,203,3.497,71.82,42.51,37.84,68.15,55.08,0.57,10.29,0.71,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,11,Boston Bruins,NA,20,12,8,1.5,68,66,3.4,3.3,0.1,26.8,12.69,24,52.8,67,17,25.4,78,14,82.1,107.5,103,234,3.652,64.02,39.73,39.53,70.87,53.54,0.51,10.3,1.7,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,15,Buffalo Sabres,NA,18,6,8,0.75,51,64,2.83,3.56,-0.73,27.83,10.18,16,42.1,56,9,16.1,57,6,89.5,105.6,77,200,3.621,36.75,48.3,42.84,58.09,46.5,0.39,6.97,-0.97,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,23,Calgary Flames,NA,20,5,12,0.42,43,60,2.15,3,-0.85,29.85,7.2,13,48.4,67,8,11.9,66,15,77.3,89.2,85,210,3.282,13.24,45.21,48,58.88,41.33,0.34,6.79,-1.79,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,3,Carolina Hurricanes,NA,18,12,5,2.4,67,53,3.72,2.94,0.78,33.67,11.06,25,49.9,52,7,13.5,58,12,79.3,92.8,74,164,2.965,65.63,53.8,52.76,47.1,54.82,0.62,11.08,0.92,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,20,Chicago Blackhawks,NA,18,9,5,1.8,59,46,3.28,2.56,0.72,25.28,12.97,22,46.7,52,13,25,66,10,84.8,109.8,81,191,3.1,58.57,72.9,69.22,43.93,61.16,0.62,11.19,-2.19,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,22,Colorado Avalanche,NA,19,13,1,13,78,45,4.11,2.37,1.74,33.74,12.17,31,50,72,12,16.7,62,7,88.7,105.4,73,158,2.593,81.23,82.3,81.79,31.76,69.27,0.75,14.26,-1.26,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,19,Columbus Blue Jackets,NA,18,9,7,1.29,56,56,3.11,3.11,0,31.33,9.93,20,52.3,43,7,16.3,48,13,72.9,89.2,62,153,2.908,47.6,40.6,45.2,40.37,43.44,0.5,9,0,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,27,Dallas Stars,NA,19,12,4,3,64,53,3.37,2.79,0.58,25.89,13.01,27,53.1,66,22,33.3,57,14,75.4,108.7,65,149,2.679,70.99,49.45,55.51,43.75,54.92,0.59,11.27,0.73,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,16,Detroit Red Wings,NA,19,11,7,1.57,58,60,3.05,3.16,-0.11,30,10.18,23,52.7,67,14,20.9,54,10,81.5,102.4,66,162,2.964,50.54,46.91,49.97,34.85,45.57,0.48,9.16,1.84,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,24,Edmonton Oilers,NA,20,9,7,1.29,62,68,3.1,3.4,-0.3,28.2,10.99,22,52.7,51,16,31.4,52,9,82.7,114.1,58,119,2.542,59.64,45.89,44.39,21.36,42.82,0.45,9.08,-0.08,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,4,Florida Panthers,NA,18,9,8,1.12,50,53,2.78,2.94,-0.16,27.83,9.98,19,48.2,70,14,20,63,13,79.4,99.4,79,175,3.089,39.93,53.08,50.93,82.11,56.51,0.47,8.5,0.5,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,28,Los Angeles Kings,NA,19,10,5,2,55,52,2.89,2.74,0.15,28.89,10.02,24,48.6,58,9,15.5,65,14,78.5,94,68,151,2.684,38.78,55.2,57.19,34.78,46.49,0.53,10.01,-0.01,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,25,Minnesota Wild,NA,20,9,7,1.29,56,61,2.8,3.05,-0.25,28.5,9.82,22,48.2,77,20,26,46,13,71.7,97.7,53,131,2.482,47.25,45.85,49.6,43.98,46.67,0.46,9.15,-0.15,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,14,Montreal Canadiens,NA,18,10,6,1.67,60,61,3.33,3.39,-0.06,24.83,13.42,22,50.4,56,12,21.4,63,13,79.4,100.8,85,202,3.55,56.96,40.85,35.77,62.11,48.92,0.49,8.84,1.16,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,18,Nashville Predators,NA,20,6,10,0.6,49,70,2.45,3.5,-1.05,27,9.07,16,52.4,62,10,16.1,59,11,81.4,97.5,72,153,2.893,23.97,43.39,37.73,39.75,36.21,0.33,6.58,-0.58,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,7,New Jersey Devils,NA,18,13,4,3.25,61,52,3.39,2.89,0.5,29.5,11.49,27,48.9,47,12,25.5,53,8,84.9,110.4,56,120,2.44,63.95,69.32,61.76,43.86,59.72,0.58,10.42,2.58,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,8,New York Islanders,NA,19,10,7,1.43,61,60,3.21,3.16,0.05,28.84,11.13,22,53.3,64,10,15.6,65,12,81.5,97.1,81,204,3.39,49.1,46.21,46.5,51.53,48.34,0.51,9.65,0.35,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,9,New York Rangers,NA,20,10,8,1.25,51,48,2.55,2.4,0.15,27.45,9.29,22,52.9,50,9,18,56,11,80.4,98.4,68,157,2.507,28.76,70.33,74.8,67.83,60.43,0.53,10.61,-0.61,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,13,Ottawa Senators,NA,19,9,6,1.5,64,65,3.37,3.42,-0.05,26.58,12.67,22,58.3,60,14,23.3,53,17,67.9,91.2,75,175,3.168,60.56,23.76,29.08,62.51,43.98,0.49,9.36,-0.36,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,6,Philadelphia Flyers,NA,18,9,6,1.5,51,51,2.83,2.83,0,24.72,11.46,21,48.1,51,10,19.6,56,7,87.5,107.1,78,214,3.495,38.23,62.3,65.61,63.75,57.47,0.5,9,0,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,10,Pittsburgh Penguins,NA,19,10,5,2,61,47,3.21,2.47,0.74,27.37,11.73,24,48.9,44,15,34.1,56,8,85.7,119.8,66,170,2.744,64.8,76.67,76.68,23.48,60.41,0.63,11.93,-1.93,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,26,San Jose Sharks,NA,19,8,8,1,56,62,2.95,3.26,-0.31,24.21,12.17,19,48.2,64,12,18.8,62,14,77.4,96.2,68,150,2.851,41.81,43.89,39.67,42.56,41.98,0.45,8.55,-0.55,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,143,Seattle Kraken,NA,18,9,4,2.25,49,48,2.72,2.67,0.05,24.56,11.09,23,44.6,53,10,18.9,52,15,71.2,90.1,60,145,2.651,33.96,51.15,56.37,34.18,43.92,0.51,9.17,-0.17,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,17,St. Louis Blues,NA,19,6,9,0.67,53,73,2.79,3.84,-1.05,25.58,10.91,16,50.5,48,11,22.9,48,14,70.8,93.7,58,134,2.912,40.06,19.18,20.12,62.07,35.36,0.35,6.56,-0.56,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,1,Tampa Bay Lightning,NA,18,9,7,1.29,54,55,3,3.06,-0.06,26.67,11.25,20,44.9,59,9,15.3,59,9,84.7,100,87,220,3.64,40.81,53.86,54.2,56.72,51.4,0.49,8.82,0.18,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,12,Toronto Maple Leafs,NA,19,8,9,0.89,67,72,3.53,3.79,-0.26,27.74,12.71,18,56.1,50,8,16,57,12,78.9,94.9,68,145,3.018,58.27,29.09,25.27,63.45,44.02,0.46,8.83,-0.83,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,30,Utah Mammoth,NA,18,10,7,1.43,58,55,3.22,3.06,0.16,29.78,10.82,21,47.4,57,9,15.8,49,9,81.6,97.4,66,162,2.977,50.06,56.46,54.2,28.03,47.19,0.53,9.46,0.54,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,21,Vancouver Canucks,NA,20,9,9,1,62,69,3.1,3.45,-0.35,26.55,11.68,20,46.3,62,14,22.6,64,21,67.2,89.8,79,191,3.259,51.09,21.54,22.96,65.06,40.16,0.45,8.93,0.07,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,142,Vegas Golden Knights,NA,18,8,4,2,57,52,3.17,2.89,0.28,29.56,10.71,22,53.8,65,15,23.1,51,11,78.4,101.5,61,139,2.68,56.2,53.31,56.27,41.47,51.81,0.55,9.83,-1.83,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,5,Washington Capitals,NA,18,8,8,1,51,46,2.83,2.56,0.27,29.94,9.46,18,48.5,55,8,14.5,59,16,72.9,87.4,77,185,3.064,36.74,51.02,58.25,52.63,49.66,0.55,9.9,-1.9,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/17/2025,2,Winnipeg Jets,NA,18,11,7,1.57,59,50,3.28,2.78,0.5,26.89,12.19,22,53,58,14,24.1,69,11,84.1,108.2,78,188,3.148,58.67,65.93,59.98,59.01,60.9,0.58,10.48,0.52,NA,NA,NA,nhl_team_stats_20251117.csv
2024,11/18/2025,29,Anaheim Ducks,NA,19,12,6,2,70,60,3.68,3.16,0.52,30,12.28,25,46.8,67,14,20.9,67,15,77.6,98.5,84,212,3.449,70.46,45.06,41.56,66.89,55.99,0.58,10.94,1.06,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,11,Boston Bruins,NA,21,12,9,1.33,69,69,3.29,3.29,0,26.95,12.19,24,53,71,18,25.4,80,14,82.5,107.9,106,240,3.592,60.63,41.58,41.26,70.65,53.53,0.5,10.5,1.5,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,15,Buffalo Sabres,NA,19,7,8,0.88,56,65,2.95,3.42,-0.47,27.84,10.59,18,42.3,58,10,17.2,58,6,89.7,106.9,79,207,3.52,41.25,53.12,48.18,55.28,49.46,0.43,8.11,-1.11,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,23,Calgary Flames,NA,20,5,12,0.42,43,60,2.15,3,-0.85,29.85,7.2,13,48.4,67,8,11.9,66,15,77.3,89.2,85,210,3.282,12.16,45.25,47.98,59.17,41.14,0.34,6.79,-1.79,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,3,Carolina Hurricanes,NA,19,13,5,2.6,70,54,3.68,2.84,0.84,33.58,10.97,27,49.6,54,7,13,62,13,79,92,79,174,2.934,64.27,55.95,55.23,47.02,55.62,0.63,11.91,1.09,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,20,Chicago Blackhawks,NA,18,9,5,1.8,59,46,3.28,2.56,0.72,25.28,12.97,22,46.7,52,13,25,66,10,84.8,109.8,81,191,3.1,58.66,71.94,68.35,44.41,60.84,0.62,11.19,-2.19,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,22,Colorado Avalanche,NA,19,13,1,13,78,45,4.11,2.37,1.74,33.74,12.17,31,50,72,12,16.7,62,7,88.7,105.4,73,158,2.593,82.1,80.88,80.42,32.25,68.91,0.75,14.26,-1.26,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,19,Columbus Blue Jackets,NA,19,10,7,1.43,60,59,3.16,3.11,0.05,30.89,10.22,22,51.7,45,8,17.8,48,13,72.9,90.7,62,153,2.819,50.09,41.72,46.52,37.94,44.07,0.51,9.65,0.35,NA,NA,NA,nhl_team_stats_20251118.csv
2024,11/18/2025,27,Dallas Stars,NA,19,12,4,3,64,53,3.37,2.79,0.58,25.89,13.01,27,53.1,66,22,33.3,57,14,75.4,108.7,65,149,2.679,71.28,49.25,55.18,44.12,54.96,0.59,11.27,0.73,NA,NA,NA,nhl_team_stats_20251118.csv
